id_venda,curso,valor,idade,cidade,forma_pagamento,avaliacao,status,data_venda
363,Python,512.62,28,Vitória da Conquista,Cartão,3,Concluído,2025-11-23
364,Python,957.38,28,Lauro de Freitas,Boleto,2,Concluído,2025-09-25
365,Power BI,540.19,31,Lauro de Freitas,PIX,4,Concluído,2025-08-08
366,Power BI,762.46,33,Feira de Santana,PIX,4,Concluído,2025-10-30
367,Excel,951.53,54,Salvador,PIX,1,Concluído,2025-08-29
368,Excel,760.03,50,Salvador,PIX,5,Concluído,2025-12-23
369,Excel,839.06,46,Camaçari,Cartão,1,Concluído,2025-01-07
370,Python,723.74,44,Feira de Santana,Cartão,3,Concluído,2025-11-28
371,Python,998.96,19,Camaçari,Boleto,3,Concluído,2025-08-24
372,Python,872.03,65,Lauro de Freitas,Cartão,4,Concluído,2025-03-12
373,Excel,886.68,43,Feira de Santana,PIX,4,Em andamento,2025-01-01
374,Excel,874.24,22,Camaçari,Boleto,3,Concluído,2025-06-01
375,Java,483.21,35,Lauro de Freitas,Boleto,5,Em andamento,2025-12-17
376,Power BI,172.76,39,Salvador,Boleto,3,Em andamento,2025-02-26
377,Python,444.56,47,Lauro de Freitas,Cartão,3,Concluído,2025-11-28
378,Python,602.81,22,Lauro de Freitas,Boleto,2,Concluído,2025-06-21
379,Excel,314.67,25,Camaçari,Boleto,5,Em andamento,2025-12-26
380,Python,288.71,65,Feira de Santana,PIX,3,Em andamento,2025-09-15
381,Excel,712.1,35,Salvador,Cartão,3,Concluído,2025-09-06
382,Power BI,551.21,25,Camaçari,Boleto,5,Em andamento,2025-09-30
383,SQL,909.41,46,Lauro de Freitas,PIX,1,Concluído,2025-08-23
384,Python,178.48,43,Feira de Santana,PIX,1,Concluído,2025-05-22
385,Python,200.72,27,Camaçari,Cartão,2,Concluído,2025-11-18
386,Excel,120.32,44,Lauro de Freitas,Cartão,4,Concluído,2025-08-16
387,Python,763.84,19,Vitória da Conquista,Cartão,1,Concluído,2025-04-29
388,Excel,851.35,51,Vitória da Conquista,PIX,5,Concluído,2025-11-27
389,Python,808.04,49,Lauro de Freitas,Boleto,5,Em andamento,2025-08-16
390,Python,512.11,54,Feira de Santana,PIX,2,Em andamento,2025-04-27
391,SQL,535.72,36,Salvador,Cartão,3,Concluído,2025-03-27
392,Python,656.67,28,Lauro de Freitas,PIX,2,Cancelado,2025-12-29
393,Excel,723.47,60,Feira de Santana,Cartão,2,Concluído,2025-06-12
394,Python,616.97,46,Vitória da Conquista,PIX,2,Concluído,2025-12-29
395,Excel,131.12,38,Vitória da Conquista,Cartão,3,Concluído,2025-03-25
396,Python,580.18,25,Salvador,PIX,4,Em andamento,2025-08-23
397,Excel,934.93,27,Salvador,Boleto,5,Cancelado,2025-06-19
398,Power BI,682.42,36,Camaçari,PIX,5,Em andamento,2025-10-17
399,Python,755.59,46,Vitória da Conquista,Boleto,1,Em andamento,2025-01-21
400,Python,225.38,53,Salvador,PIX,1,Concluído,2025-04-23
401,Python,501.28,23,Vitória da Conquista,Cartão,5,Concluído,2025-10-26
402,Excel,573.69,35,Feira de Santana,Cartão,1,Concluído,2025-08-17
403,Excel,709.26,23,Lauro de Freitas,PIX,2,Concluído,2025-11-05
404,Python,644.47,21,Vitória da Conquista,PIX,2,Em andamento,2025-08-07
405,Power BI,432.57,41,Salvador,PIX,3,Concluído,2025-08-17
406,Excel,886.77,23,Feira de Santana,Boleto,4,Em andamento,2025-08-01
407,Python,823.22,36,Feira de Santana,Boleto,4,Em andamento,2025-08-01
408,Power BI,225.51,55,Lauro de Freitas,Cartão,2,Concluído,2025-09-01
409,Python,989.44,51,Vitória da Conquista,Cartão,5,Em andamento,2025-02-15
410,Python,105.86,58,Vitória da Conquista,PIX,2,Concluído,2025-12-30
411,SQL,611.02,26,Feira de Santana,Cartão,4,Concluído,2025-09-09
412,Python,137.91,37,Lauro de Freitas,PIX,4,Concluído,2025-08-26
413,Excel,301.97,18,Feira de Santana,PIX,3,Cancelado,2025-11-22
414,Python,525.19,59,Vitória da Conquista,PIX,2,Concluído,2025-12-19
415,Python,680.21,19,Salvador,PIX,4,Cancelado,2025-02-04
416,SQL,638.9,41,Lauro de Freitas,PIX,5,Concluído,2025-05-13
417,Python,665.1,48,Salvador,PIX,5,Em andamento,2025-01-09
418,Python,860.65,28,Lauro de Freitas,Cartão,2,Concluído,2025-12-21
419,Power BI,221.85,28,Salvador,PIX,3,Concluído,2025-07-02
420,Python,143.74,36,Lauro de Freitas,Boleto,1,Concluído,2025-11-18
421,Power BI,264.82,24,Lauro de Freitas,Cartão,5,Concluído,2025-06-11
422,Python,844.04,61,Vitória da Conquista,PIX,3,Concluído,2025-10-24
423,Python,416.37,27,Salvador,Cartão,5,Concluído,2025-09-06
424,Python,470.7,28,Salvador,Cartão,2,Concluído,2025-04-07
425,Excel,815.5,53,Lauro de Freitas,Boleto,5,Em andamento,2025-12-31
426,Python,595.9,25,Camaçari,PIX,1,Concluído,2025-03-09
427,Java,930.97,48,Vitória da Conquista,PIX,3,Concluído,2025-08-15
428,Excel,900.65,56,Lauro de Freitas,PIX,2,Em andamento,2025-01-15
429,Python,769.91,25,Feira de Santana,Cartão,2,Em andamento,2025-06-07
430,Python,212.71,26,Salvador,PIX,1,Concluído,2025-09-05
431,Python,781.5,20,Feira de Santana,Cartão,1,Em andamento,2025-09-20
432,Python,633.76,48,Salvador,PIX,1,Concluído,2025-12-08
433,Python,109.15,24,Salvador,Boleto,2,Concluído,2025-04-13
434,Excel,266.2,40,Salvador,Cartão,2,Em andamento,2025-05-23
435,Excel,953.81,40,Vitória da Conquista,Cartão,5,Em andamento,2025-11-10
436,Python,317.54,54,Salvador,Cartão,5,Em andamento,2025-09-28
437,Python,295.2,30,Vitória da Conquista,Cartão,5,Concluído,2025-02-20
438,Python,931.71,50,Camaçari,PIX,5,Concluído,2025-12-11
439,Python,961.87,29,Vitória da Conquista,PIX,4,Concluído,2025-04-27
440,Excel,466.72,38,Salvador,PIX,1,Concluído,2025-09-11
441,Python,785.95,63,Vitória da Conquista,Boleto,1,Concluído,2025-09-10
442,SQL,204.05,36,Camaçari,Boleto,3,Em andamento,2025-08-16
443,Python,303.19,44,Vitória da Conquista,PIX,2,Em andamento,2025-09-01
444,C#,945.07,41,Feira de Santana,Cartão,4,Em andamento,2025-07-22
445,Python,494.15,60,Salvador,Cartão,2,Concluído,2025-12-22
446,Excel,631.4,24,Feira de Santana,Cartão,3,Cancelado,2025-06-23
447,Python,280.14,43,Salvador,Cartão,4,Em andamento,2025-05-23
448,Python,788.24,55,Lauro de Freitas,PIX,4,Concluído,2025-12-08
449,Python,642.75,43,Camaçari,Boleto,3,Concluído,2025-08-21
450,Python,197.13,34,Camaçari,PIX,2,Concluído,2025-03-10
451,Python,126.65,65,Salvador,Cartão,4,Em andamento,2025-04-02
452,Excel,444.27,61,Vitória da Conquista,Cartão,3,Concluído,2025-02-19
453,Python,784.05,60,Lauro de Freitas,PIX,4,Concluído,2025-12-05
454,Python,548.01,50,Vitória da Conquista,Boleto,3,Em andamento,2025-10-04
455,Power BI,591.86,20,Camaçari,Cartão,4,Concluído,2025-07-12
456,Excel,498.2,20,Salvador,Cartão,5,Em andamento,2025-06-05
457,Python,896.13,28,Camaçari,PIX,2,Concluído,2025-07-19
458,Python,538.61,25,Lauro de Freitas,Boleto,4,Em andamento,2025-12-17
459,Excel,585.35,48,Camaçari,Boleto,2,Concluído,2025-07-20
460,Excel,336.95,55,Camaçari,Boleto,3,Em andamento,2025-05-26
461,Python,388.33,19,Lauro de Freitas,Cartão,2,Em andamento,2025-06-28
462,Excel,828.5,55,Salvador,Boleto,3,Concluído,2025-08-08
463,SQL,410.53,40,Camaçari,PIX,1,Em andamento,2025-05-07
464,Python,311.06,37,Lauro de Freitas,Cartão,1,Em andamento,2025-02-28
465,Power BI,403.73,19,Lauro de Freitas,PIX,1,Concluído,2025-08-05
466,Python,611.14,44,Vitória da Conquista,Cartão,4,Concluído,2025-06-12
467,Python,439.86,42,Vitória da Conquista,Boleto,1,Em andamento,2025-02-21
468,SQL,721.68,31,Vitória da Conquista,PIX,5,Em andamento,2025-12-08
469,Excel,405.49,57,Vitória da Conquista,PIX,4,Concluído,2025-11-22
470,Power BI,862.5,22,Lauro de Freitas,Cartão,3,Concluído,2025-06-02
471,Python,996.5,43,Feira de Santana,Boleto,1,Em andamento,2025-10-24
472,Python,185.16,39,Vitória da Conquista,Cartão,5,Em andamento,2025-09-01
473,Python,484.3,40,Salvador,Boleto,3,Concluído,2025-06-03
474,Python,489.52,52,Vitória da Conquista,Cartão,4,Concluído,2025-11-16
475,Python,563.73,60,Lauro de Freitas,Cartão,1,Concluído,2025-09-22
476,Python,876.34,54,Camaçari,Cartão,4,Concluído,2025-11-23
477,SQL,579.35,57,Camaçari,Boleto,1,Concluído,2025-07-06
478,Python,516.14,33,Feira de Santana,Boleto,3,Em andamento,2025-07-30
479,Python,386.69,22,Feira de Santana,PIX,3,Em andamento,2025-11-27
480,SQL,244.43,61,Lauro de Freitas,Cartão,4,Concluído,2025-03-18
481,Excel,272.62,33,Vitória da Conquista,PIX,4,Concluído,2025-08-12
482,Power BI,479.72,20,Feira de Santana,Cartão,3,Concluído,2025-05-13
483,Excel,810.6,35,Lauro de Freitas,Cartão,1,Cancelado,2025-09-06
484,Excel,803.91,21,Salvador,PIX,5,Concluído,2025-02-02
485,Java,910.42,44,Vitória da Conquista,Boleto,1,Concluído,2025-03-13
486,Python,312.34,54,Lauro de Freitas,Cartão,5,Em andamento,2025-10-25
487,Power BI,954.61,51,Vitória da Conquista,PIX,1,Concluído,2025-03-04
488,Python,795.77,38,Vitória da Conquista,Boleto,4,Em andamento,2025-05-01
489,Python,941.85,31,Feira de Santana,Cartão,2,Concluído,2025-05-21
490,Excel,495.43,34,Lauro de Freitas,Cartão,4,Concluído,2025-12-25
491,Python,953.74,38,Lauro de Freitas,PIX,4,Em andamento,2025-05-23
492,Python,891.39,27,Vitória da Conquista,PIX,3,Em andamento,2025-01-11
493,Excel,680.76,56,Salvador,Boleto,1,Em andamento,2025-12-10
494,Python,315.61,53,Camaçari,PIX,3,Cancelado,2025-12-17
495,Power BI,209.75,33,Camaçari,PIX,1,Cancelado,2025-07-21
496,Python,934.66,34,Vitória da Conquista,Cartão,2,Concluído,2025-03-24
497,Power BI,924.2,58,Vitória da Conquista,Boleto,4,Em andamento,2025-05-21
498,Python,879.7,49,Camaçari,Boleto,4,Cancelado,2025-06-20
499,Excel,745.55,24,Feira de Santana,Boleto,3,Concluído,2025-06-30
500,Python,478.68,64,Lauro de Freitas,Boleto,3,Concluído,2025-01-15
501,Python,785.68,59,Feira de Santana,Boleto,4,Em andamento,2025-03-11
502,Excel,102.67,30,Vitória da Conquista,PIX,5,Concluído,2025-03-22
503,Python,324.54,63,Feira de Santana,Boleto,4,Em andamento,2025-06-13
504,Python,506.24,65,Feira de Santana,PIX,2,Em andamento,2025-06-17
505,Python,819.48,30,Salvador,PIX,3,Concluído,2025-07-13
506,Power BI,950.18,54,Feira de Santana,Cartão,1,Cancelado,2025-11-28
507,Python,650.7,32,Salvador,PIX,2,Concluído,2025-03-28
508,Python,144.7,57,Camaçari,Boleto,3,Concluído,2025-07-08
509,Power BI,253.01,54,Salvador,Cartão,5,Concluído,2025-08-21
510,Python,844.43,49,Salvador,Cartão,2,Concluído,2025-05-17
511,Python,359.07,49,Camaçari,Cartão,4,Em andamento,2025-11-04
512,Python,293.91,36,Feira de Santana,PIX,2,Concluído,2025-03-16
513,SQL,125.8,34,Feira de Santana,Boleto,4,Cancelado,2025-07-09
514,Power BI,624.51,59,Camaçari,Cartão,1,Concluído,2025-06-15
515,Java,976.86,43,Feira de Santana,Boleto,4,Em andamento,2025-11-02
516,Power BI,330.5,24,Lauro de Freitas,Cartão,1,Concluído,2025-05-01
517,Python,523.74,40,Lauro de Freitas,Boleto,5,Em andamento,2025-01-24
518,Excel,104.72,50,Lauro de Freitas,PIX,3,Cancelado,2025-12-10
519,Python,433.71,53,Salvador,Boleto,2,Concluído,2025-09-15
520,Python,543.46,39,Camaçari,Cartão,1,Concluído,2025-09-29
521,Python,489.54,34,Salvador,PIX,1,Cancelado,2025-09-13
522,Excel,884.41,35,Vitória da Conquista,PIX,3,Cancelado,2025-05-15
523,Python,651.54,34,Lauro de Freitas,PIX,4,Em andamento,2025-06-11
524,Excel,763.08,49,Feira de Santana,Boleto,4,Concluído,2025-03-18
525,Python,149.01,29,Salvador,PIX,3,Concluído,2025-08-28
526,Excel,492.69,49,Salvador,PIX,3,Cancelado,2025-10-15
527,Java,536.58,49,Salvador,Boleto,2,Concluído,2025-02-17
528,Python,283.26,36,Feira de Santana,Cartão,5,Em andamento,2025-10-16
529,SQL,901.71,55,Feira de Santana,Boleto,1,Concluído,2025-10-20
530,Python,262.41,22,Feira de Santana,PIX,1,Em andamento,2025-01-14
531,Python,355.75,61,Salvador,PIX,3,Concluído,2025-02-24
532,Python,853.18,27,Salvador,Cartão,4,Em andamento,2025-12-04
533,Python,531.77,58,Vitória da Conquista,Boleto,1,Concluído,2025-01-23
534,Java,690.46,46,Vitória da Conquista,Boleto,5,Concluído,2025-01-25
535,Python,821.3,36,Vitória da Conquista,Cartão,1,Concluído,2025-11-05
536,Python,443.15,43,Vitória da Conquista,Cartão,2,Cancelado,2025-07-24
537,Power BI,180.17,31,Feira de Santana,PIX,4,Concluído,2025-12-01
538,Excel,238.62,37,Camaçari,PIX,3,Cancelado,2025-11-05
539,Excel,218.06,60,Salvador,PIX,5,Concluído,2025-08-17
540,Python,896.77,48,Vitória da Conquista,Boleto,5,Concluído,2025-08-05
541,Excel,829.79,57,Feira de Santana,PIX,4,Concluído,2025-09-20
542,Python,407.47,47,Feira de Santana,Boleto,2,Cancelado,2025-09-27
543,Python,666.5,51,Salvador,PIX,4,Concluído,2025-09-02
544,Python,370.25,26,Vitória da Conquista,Cartão,5,Concluído,2025-10-19
545,Python,142.86,22,Salvador,Boleto,1,Concluído,2025-07-31
546,Python,184.94,60,Lauro de Freitas,PIX,3,Concluído,2025-02-11
547,Power BI,791.68,19,Salvador,Boleto,4,Concluído,2025-04-04
548,Python,858.52,20,Salvador,PIX,3,Concluído,2025-08-21
549,Excel,781.52,46,Lauro de Freitas,PIX,3,Cancelado,2025-04-06
550,Python,289.86,23,Lauro de Freitas,PIX,1,Concluído,2025-01-10
551,Power BI,105.16,25,Salvador,Cartão,4,Concluído,2025-07-27
552,Excel,881.8,65,Lauro de Freitas,Boleto,4,Concluído,2025-11-12
553,Power BI,424.56,61,Camaçari,PIX,1,Concluído,2025-01-08
554,Excel,271.62,19,Feira de Santana,Cartão,2,Concluído,2025-03-16
555,Power BI,684.67,45,Lauro de Freitas,Cartão,1,Concluído,2025-08-26
556,Python,233.25,45,Salvador,Cartão,2,Cancelado,2025-12-26
557,Python,500.64,49,Camaçari,Cartão,4,Concluído,2025-04-14
558,Python,365.25,43,Salvador,PIX,1,Concluído,2026-01-01
559,Python,488.51,44,Camaçari,Boleto,5,Concluído,2025-10-11
560,Python,999.02,20,Camaçari,PIX,4,Concluído,2025-11-10
561,Python,941.65,49,Feira de Santana,Boleto,1,Concluído,2025-08-05
562,Power BI,618.66,53,Salvador,PIX,4,Em andamento,2025-03-01
563,Python,545.21,59,Vitória da Conquista,PIX,4,Concluído,2025-05-28
564,Excel,753.49,48,Vitória da Conquista,PIX,2,Concluído,2025-10-28
565,SQL,918.06,39,Lauro de Freitas,Boleto,4,Concluído,2025-05-31
566,Python,750.6,42,Camaçari,Boleto,3,Em andamento,2025-03-24
567,Python,659.56,36,Salvador,Boleto,4,Concluído,2025-04-13
568,Python,240.58,49,Salvador,PIX,4,Concluído,2025-04-18
569,Java,601.05,19,Vitória da Conquista,PIX,3,Em andamento,2025-03-31
570,Power BI,845.05,50,Salvador,Cartão,3,Concluído,2025-11-13
571,Excel,303.92,53,Feira de Santana,PIX,3,Cancelado,2025-07-01
572,Python,792.34,53,Vitória da Conquista,Cartão,5,Concluído,2025-02-23
573,Python,735.66,46,Camaçari,Cartão,1,Em andamento,2025-11-09
574,Excel,803.84,24,Lauro de Freitas,Cartão,5,Concluído,2025-11-19
575,SQL,206.15,31,Vitória da Conquista,Cartão,3,Em andamento,2025-09-17
576,Excel,548.45,24,Feira de Santana,Boleto,3,Concluído,2025-03-12
577,Excel,210.59,30,Camaçari,PIX,1,Concluído,2025-08-31
578,Python,407.09,50,Feira de Santana,Cartão,3,Concluído,2025-08-01
579,Python,424.48,60,Feira de Santana,Cartão,5,Concluído,2025-04-27
580,Python,224.09,45,Camaçari,PIX,4,Cancelado,2025-09-22
581,Python,815.05,41,Salvador,PIX,2,Em andamento,2025-09-22
582,Power BI,949.18,23,Vitória da Conquista,PIX,4,Cancelado,2025-03-26
583,Python,490.57,43,Salvador,Boleto,2,Cancelado,2025-01-30
584,Java,979.86,63,Lauro de Freitas,PIX,4,Concluído,2025-12-15
585,Power BI,730.61,37,Vitória da Conquista,PIX,1,Em andamento,2025-09-28
586,Python,649.26,27,Camaçari,PIX,2,Em andamento,2025-11-16
587,Excel,809.41,59,Camaçari,Boleto,3,Em andamento,2025-11-29
588,Python,463.96,30,Vitória da Conquista,Cartão,1,Concluído,2025-07-19
589,Python,752.49,65,Feira de Santana,Boleto,5,Concluído,2025-02-17
590,Python,560.4,37,Lauro de Freitas,PIX,2,Concluído,2025-10-04
591,Python,633.15,33,Vitória da Conquista,Boleto,4,Cancelado,2025-02-26
592,Python,758.69,41,Vitória da Conquista,Boleto,5,Concluído,2025-01-25
593,Excel,780.8,25,Camaçari,PIX,5,Em andamento,2025-08-21
594,Python,404.98,33,Lauro de Freitas,Boleto,5,Em andamento,2025-04-30
595,Python,415.2,36,Lauro de Freitas,Boleto,2,Em andamento,2025-09-24
596,Excel,763.66,24,Vitória da Conquista,Boleto,5,Concluído,2025-07-04
597,Excel,508.78,27,Camaçari,PIX,1,Concluído,2025-08-06
598,Python,899.56,48,Feira de Santana,PIX,1,Concluído,2025-09-27
599,Excel,462.38,53,Lauro de Freitas,PIX,3,Concluído,2025-11-22
600,Excel,480.98,46,Camaçari,Boleto,4,Em andamento,2025-03-15
601,Python,555.11,49,Camaçari,Cartão,5,Em andamento,2025-03-02
602,Excel,724.92,47,Camaçari,Cartão,2,Cancelado,2025-07-09
603,Excel,929.43,25,Lauro de Freitas,PIX,1,Concluído,2025-10-20
604,Python,360.53,51,Feira de Santana,Cartão,3,Concluído,2025-07-11
605,Excel,372.83,49,Salvador,Cartão,2,Em andamento,2025-08-04
606,Python,143.69,37,Vitória da Conquista,Cartão,2,Em andamento,2025-09-08
607,Power BI,101.78,53,Vitória da Conquista,Cartão,1,Concluído,2025-10-21
608,Excel,378.63,46,Vitória da Conquista,PIX,4,Em andamento,2025-11-07
609,SQL,219.43,26,Lauro de Freitas,Boleto,4,Em andamento,2025-12-08
610,Excel,504.07,64,Vitória da Conquista,Cartão,5,Em andamento,2025-07-29
611,SQL,448.41,43,Vitória da Conquista,Boleto,1,Cancelado,2025-08-15
612,Python,762.22,59,Salvador,Cartão,1,Concluído,2025-12-29
613,Excel,377.86,59,Salvador,Boleto,5,Concluído,2025-11-13
614,Power BI,587.55,21,Lauro de Freitas,Boleto,2,Em andamento,2025-09-15
615,Python,907.08,25,Lauro de Freitas,Cartão,1,Concluído,2025-04-16
616,Excel,320.66,63,Lauro de Freitas,PIX,1,Em andamento,2025-11-07
617,Python,388.29,55,Salvador,PIX,1,Concluído,2025-04-03
618,Python,473.34,51,Vitória da Conquista,PIX,3,Concluído,2025-02-20
619,Python,587.5,36,Feira de Santana,Cartão,3,Em andamento,2025-03-20
620,Excel,376.01,44,Feira de Santana,Cartão,5,Cancelado,2025-04-03
621,Excel,124.35,21,Vitória da Conquista,PIX,1,Concluído,2025-07-31
622,Python,903.61,34,Camaçari,Cartão,1,Concluído,2025-11-02
623,Python,627.33,49,Lauro de Freitas,Boleto,4,Cancelado,2025-05-18
624,SQL,154.47,47,Lauro de Freitas,PIX,1,Concluído,2025-07-28
625,Python,670.09,19,Vitória da Conquista,Boleto,5,Em andamento,2025-05-07
626,Power BI,786.58,59,Feira de Santana,PIX,5,Concluído,2025-02-12
627,Python,861.55,50,Feira de Santana,Cartão,3,Concluído,2025-03-28
628,Power BI,803.72,52,Camaçari,Boleto,4,Concluído,2025-08-26
629,Python,964.9,57,Vitória da Conquista,Boleto,2,Concluído,2025-09-04
630,Python,345.87,34,Camaçari,PIX,2,Concluído,2025-09-19
631,Excel,353.08,28,Lauro de Freitas,Boleto,1,Concluído,2025-07-22
632,Excel,728.49,26,Lauro de Freitas,PIX,4,Concluído,2025-09-16
633,Python,961.58,38,Vitória da Conquista,Boleto,3,Cancelado,2025-12-29
634,Excel,507.35,33,Vitória da Conquista,PIX,2,Concluído,2025-11-03
635,Power BI,395.51,62,Feira de Santana,Boleto,1,Concluído,2025-01-03
636,Power BI,911.2,61,Feira de Santana,PIX,5,Em andamento,2025-12-27
637,Python,539.98,43,Lauro de Freitas,Cartão,1,Concluído,2025-12-10
638,Power BI,500.56,25,Vitória da Conquista,PIX,5,Concluído,2025-04-01
639,Python,855.13,62,Salvador,Cartão,4,Concluído,2025-04-09
640,Python,500.02,32,Salvador,PIX,3,Concluído,2025-11-11
641,Power BI,662.61,63,Feira de Santana,Cartão,4,Cancelado,2025-01-19
642,Python,352.58,63,Lauro de Freitas,Cartão,1,Concluído,2025-11-23
643,Python,456.38,35,Lauro de Freitas,Boleto,4,Concluído,2025-04-10
644,Excel,693.75,54,Lauro de Freitas,Boleto,2,Concluído,2025-03-07
645,Power BI,771.28,26,Vitória da Conquista,Boleto,2,Em andamento,2025-05-21
646,Python,272.57,61,Salvador,Boleto,5,Concluído,2025-12-15
647,Python,604.0,47,Salvador,PIX,1,Em andamento,2025-06-15
648,Python,489.19,44,Vitória da Conquista,Cartão,5,Concluído,2025-07-05
649,Power BI,565.43,20,Feira de Santana,Cartão,3,Cancelado,2025-09-30
650,Python,503.88,18,Camaçari,Cartão,3,Concluído,2025-10-20
651,Python,826.81,65,Feira de Santana,Boleto,4,Cancelado,2025-05-08
652,Excel,277.09,39,Vitória da Conquista,Cartão,1,Concluído,2025-08-10
653,Python,827.15,55,Vitória da Conquista,PIX,2,Concluído,2025-05-03
654,SQL,962.82,21,Vitória da Conquista,Boleto,2,Cancelado,2025-11-04
655,Python,657.51,24,Camaçari,Boleto,1,Concluído,2025-02-01
656,Python,924.94,42,Vitória da Conquista,Boleto,1,Em andamento,2025-02-01
657,Python,927.1,46,Salvador,PIX,5,Concluído,2025-02-03
658,Python,191.54,21,Lauro de Freitas,Cartão,3,Em andamento,2025-07-25
659,Python,186.15,44,Feira de Santana,Boleto,5,Concluído,2025-07-16
660,Excel,517.69,45,Lauro de Freitas,Boleto,1,Concluído,2025-12-12
661,Excel,804.54,47,Lauro de Freitas,PIX,5,Concluído,2025-02-22
662,Python,110.96,63,Salvador,Boleto,2,Cancelado,2025-03-06
663,Excel,673.53,34,Vitória da Conquista,PIX,4,Em andamento,2025-08-16
664,Excel,267.23,26,Salvador,Cartão,2,Concluído,2025-08-12
665,Python,561.71,59,Vitória da Conquista,PIX,5,Em andamento,2025-03-16
666,Excel,232.57,37,Lauro de Freitas,PIX,3,Concluído,2025-01-05
667,C#,565.81,60,Feira de Santana,Cartão,2,Concluído,2025-10-14
668,Python,872.73,45,Vitória da Conquista,Cartão,2,Concluído,2025-04-14
669,Excel,806.64,39,Feira de Santana,Boleto,4,Em andamento,2025-08-28
670,Power BI,639.69,39,Lauro de Freitas,Boleto,3,Concluído,2025-08-03
671,Java,395.66,24,Camaçari,Cartão,4,Concluído,2025-01-02
672,Python,674.79,62,Feira de Santana,PIX,5,Concluído,2025-09-04
673,Excel,761.03,39,Camaçari,Cartão,4,Concluído,2025-01-04
674,Python,426.44,22,Vitória da Conquista,Cartão,5,Concluído,2025-05-29
675,SQL,496.27,58,Lauro de Freitas,PIX,1,Cancelado,2025-04-12
676,Power BI,277.94,29,Feira de Santana,PIX,2,Concluído,2025-10-11
677,Power BI,321.27,30,Salvador,Cartão,3,Cancelado,2025-01-11
678,Python,848.2,26,Camaçari,Boleto,1,Concluído,2025-04-18
