id_pedido,data_pedido,categoria,produto,preco_unitario,quantidade,desconto,valor_total,cidade,forma_pagamento,status_pedido,avaliacao_cliente
248,2025-06-30,Informática,SSD,4569.46,3,0.05,13022.96,São Paulo,Cartão de Débito,Entregue,1
249,2025-03-19,Escritório,Mesa,7129.35,2,0.12,12547.66,Porto Alegre,Cartão de Débito,Em Transporte,1
250,2025-07-15,Informática,Teclado,7662.52,4,0.26,22681.06,Recife,Cartão de Débito,Entregue,4
251,2025-02-01,Smartphones,Poco,1909.54,1,0.19,1546.73,Salvador,Boleto,Entregue,4
252,2025-09-26,Casa,Cafeteira,3311.67,4,0.11,11789.55,Curitiba,PIX,Entregue,2
253,2025-01-17,Escritório,Cadeira,1045.06,1,0.13,909.2,Rio de Janeiro,Boleto,Entregue,3
254,2025-09-14,Informática,Notebook,5710.86,5,0.28,20559.1,Recife,Cartão de Débito,Entregue,5
255,2025-02-13,Escritório,Webcam,7380.64,5,0.08,33950.94,Salvador,Boleto,Entregue,4
256,2025-07-29,Informática,SSD,5514.26,1,0.01,5459.12,Rio de Janeiro,PIX,Cancelado,4
257,2025-12-07,Games,PS5,1045.52,3,0.13,2728.81,Porto Alegre,PIX,Entregue,3
258,2025-12-18,Casa,Micro-ondas,5425.61,5,0.26,20074.76,Rio de Janeiro,PIX,Entregue,2
259,2025-02-19,Games,PS5,2489.75,4,0.07,9261.87,São Paulo,Cartão de Débito,Entregue,4
260,2025-03-24,Smartphones,Redmi,5156.57,5,0.06,24235.88,Rio de Janeiro,PIX,Devolvido,1
261,2025-01-20,Escritório,Cadeira,6477.68,3,0.02,19044.38,São Paulo,Cartão de Crédito,Entregue,3
262,2025-05-31,Smartphones,iPhone,7264.05,5,0.16,30509.01,Salvador,Cartão de Crédito,Cancelado,5
263,2025-05-24,Escritório,Mesa,7029.71,2,0.07,13075.26,Fortaleza,PIX,Entregue,3
264,2025-05-09,Escritório,Impressora,5466.1,3,0.01,16234.32,Fortaleza,PIX,Entregue,3
265,2025-11-14,Casa,Liquidificador,6780.0,2,0.2,10848.0,Salvador,PIX,Devolvido,4
266,2025-08-31,Informática,Teclado,2177.36,1,0.28,1567.7,Porto Alegre,Cartão de Débito,Em Transporte,1
267,2025-03-20,Casa,Ventilador,5678.5,3,0.25,12776.62,Recife,Boleto,Entregue,3
268,2025-03-12,Games,Nintendo Switch,6323.62,3,0.12,16694.36,Salvador,PIX,Entregue,2
269,2025-01-13,Escritório,Notebook Stand,158.91,4,0.21,502.16,Fortaleza,Cartão de Crédito,Entregue,4
270,2025-03-01,Informática,Monitor,957.52,1,0.22,746.87,Fortaleza,PIX,Entregue,3
271,2025-12-25,Casa,Cafeteira,2707.28,5,0.14,11641.3,Belo Horizonte,Cartão de Débito,Entregue,4
272,2025-11-04,Casa,Air Fryer,3729.13,5,0.18,15289.43,Porto Alegre,PIX,Entregue,2
273,2025-12-23,Informática,Teclado,3659.76,3,0.03,10649.9,Curitiba,PIX,Devolvido,2
274,2025-06-28,Informática,Mouse,5134.72,3,0.26,11399.08,Belo Horizonte,Cartão de Crédito,Entregue,1
275,2025-02-25,Casa,Ventilador,3347.48,5,0.3,11716.18,Porto Alegre,Cartão de Crédito,Entregue,1
276,2025-10-17,Smartphones,iPhone,3290.56,5,0.24,12504.13,Porto Alegre,PIX,Entregue,5
277,2025-09-30,Casa,Micro-ondas,2178.04,3,0.15,5554.0,Porto Alegre,Cartão de Crédito,Entregue,4
278,2025-08-28,Games,Xbox Series,1053.71,3,0.0,3161.13,Curitiba,Boleto,Entregue,1
279,2025-03-31,Informática,Mouse,4371.78,3,0.06,12328.42,Recife,Cartão de Débito,Entregue,2
280,2025-07-04,Escritório,Impressora,2615.74,5,0.22,10201.39,Rio de Janeiro,PIX,Entregue,4
281,2025-04-02,Games,Controle,7088.9,1,0.15,6025.56,Curitiba,Cartão de Crédito,Entregue,1
282,2025-07-19,Games,Nintendo Switch,2773.62,1,0.06,2607.2,Fortaleza,Boleto,Entregue,2
283,2025-02-11,Escritório,Cadeira,6641.45,2,0.09,12087.44,São Paulo,Cartão de Crédito,Devolvido,4
284,2025-02-14,Informática,Monitor,5583.78,4,0.27,16304.64,Fortaleza,Boleto,Entregue,5
285,2025-05-12,Casa,Liquidificador,4470.51,3,0.06,12606.84,Curitiba,Cartão de Crédito,Devolvido,3
286,2025-12-04,Informática,Mouse,7252.57,5,0.14,31186.05,Porto Alegre,Boleto,Entregue,3
287,2025-06-06,Casa,Cafeteira,5794.66,5,0.11,25786.24,Fortaleza,PIX,Entregue,1
288,2025-07-28,Games,Nintendo Switch,639.48,3,0.09,1745.78,Belo Horizonte,Boleto,Em Transporte,5
289,2025-03-02,Informática,Mouse,4213.82,1,0.06,3960.99,Fortaleza,Cartão de Crédito,Entregue,1
290,2025-03-03,Informática,Monitor,1449.8,3,0.25,3262.05,Fortaleza,Cartão de Débito,Entregue,1
291,2025-09-06,Casa,Cafeteira,7820.07,3,0.14,20175.78,Belo Horizonte,Cartão de Débito,Cancelado,1
292,2025-06-08,Escritório,Impressora,4315.89,1,0.27,3150.6,Salvador,PIX,Em Transporte,5
293,2025-06-28,Smartphones,iPhone,7969.14,5,0.17,33071.93,Porto Alegre,PIX,Entregue,5
294,2025-04-18,Games,Controle,3422.1,3,0.15,8726.35,Porto Alegre,PIX,Entregue,4
295,2025-09-09,Casa,Cafeteira,527.19,2,0.18,864.59,Salvador,PIX,Entregue,3
296,2025-05-10,Casa,Micro-ondas,6417.24,5,0.08,29519.3,Belo Horizonte,Cartão de Débito,Entregue,4
297,2025-02-06,Informática,Mouse,1210.25,4,0.24,3679.16,Fortaleza,Boleto,Entregue,2
298,2025-07-05,Games,Controle,5951.89,1,0.05,5654.3,Porto Alegre,Cartão de Débito,Entregue,5
299,2025-01-12,Casa,Liquidificador,168.23,2,0.13,292.72,Curitiba,PIX,Entregue,4
300,2025-09-29,Informática,Notebook,7735.28,1,0.06,7271.16,Salvador,Cartão de Débito,Entregue,3
301,2025-11-30,Smartphones,Moto G,3663.48,5,0.11,16302.49,Belo Horizonte,Boleto,Em Transporte,5
302,2025-08-13,Escritório,Notebook Stand,7501.55,2,0.23,11552.39,Belo Horizonte,Cartão de Crédito,Entregue,5
303,2025-03-18,Informática,Teclado,85.17,1,0.08,78.36,Curitiba,PIX,Em Transporte,4
304,2025-06-25,Games,PS5,7853.67,4,0.17,26074.18,São Paulo,PIX,Em Transporte,4
305,2025-12-13,Informática,Monitor,6529.39,3,0.16,16454.06,São Paulo,PIX,Entregue,3
306,2025-04-29,Escritório,Mesa,5859.32,5,0.18,24023.21,Belo Horizonte,Cartão de Crédito,Devolvido,1
307,2025-08-10,Informática,Mouse,4326.34,4,0.06,16267.04,São Paulo,PIX,Entregue,2
308,2025-01-08,Escritório,Impressora,1364.69,5,0.27,4981.12,Fortaleza,Cartão de Crédito,Cancelado,1
309,2025-07-14,Informática,Monitor,3541.47,2,0.16,5949.67,Recife,Boleto,Entregue,3
310,2025-03-04,Games,Nintendo Switch,828.45,5,0.23,3189.53,Porto Alegre,Cartão de Débito,Entregue,4
311,2025-09-13,Escritório,Notebook Stand,143.79,3,0.1,388.23,Fortaleza,Cartão de Débito,Em Transporte,2
312,2025-03-22,Games,Xbox Series,3581.64,2,0.05,6805.12,Belo Horizonte,Cartão de Débito,Entregue,3
313,2025-10-07,Informática,Teclado,1774.8,4,0.3,4969.44,Rio de Janeiro,PIX,Entregue,2
314,2025-12-05,Games,Headset,2691.56,3,0.24,6136.76,Fortaleza,Cartão de Crédito,Entregue,4
315,2025-07-15,Smartphones,Moto G,5133.03,1,0.11,4568.4,Porto Alegre,PIX,Em Transporte,3
316,2025-03-09,Informática,Teclado,5856.29,1,0.14,5036.41,Recife,PIX,Entregue,5
317,2025-12-15,Games,Xbox Series,3801.2,1,0.27,2774.88,Recife,Cartão de Débito,Entregue,5
318,2025-04-04,Casa,Cafeteira,779.08,3,0.28,1682.81,Porto Alegre,Cartão de Débito,Entregue,4
319,2025-08-10,Informática,Notebook,5537.68,3,0.07,15450.13,Salvador,Cartão de Débito,Entregue,4
320,2025-07-31,Escritório,Mesa,4263.58,4,0.22,13302.37,São Paulo,Boleto,Entregue,5
321,2025-09-26,Escritório,Webcam,1481.16,1,0.16,1244.17,Curitiba,Boleto,Entregue,5
322,2025-10-08,Games,Controle,5562.88,4,0.29,15798.58,Recife,PIX,Entregue,3
323,2025-02-06,Casa,Air Fryer,849.61,4,0.26,2514.85,Recife,PIX,Entregue,5
324,2025-09-20,Casa,Air Fryer,3382.78,5,0.11,15053.37,Rio de Janeiro,PIX,Em Transporte,2
325,2025-07-28,Escritório,Webcam,3759.56,4,0.13,13083.27,Porto Alegre,PIX,Entregue,5
326,2025-11-21,Escritório,Cadeira,1937.1,4,0.07,7206.01,Fortaleza,Boleto,Entregue,4
327,2025-06-09,Informática,Teclado,5507.4,1,0.13,4791.44,Fortaleza,Cartão de Débito,Entregue,2
328,2025-10-19,Escritório,Mesa,6990.12,5,0.11,31106.03,Recife,Cartão de Débito,Em Transporte,3
329,2025-06-05,Smartphones,Moto G,1305.65,2,0.17,2167.38,São Paulo,Cartão de Crédito,Entregue,4
330,2025-03-21,Games,Headset,5606.11,1,0.08,5157.62,Fortaleza,Cartão de Débito,Entregue,1
331,2025-12-24,Smartphones,Moto G,4184.04,1,0.08,3849.32,Salvador,Cartão de Débito,Entregue,4
332,2025-12-12,Informática,Notebook,1272.42,1,0.03,1234.25,Belo Horizonte,Cartão de Débito,Devolvido,3
333,2025-04-01,Escritório,Cadeira,1140.43,2,0.08,2098.39,Salvador,Cartão de Crédito,Entregue,3
334,2025-07-11,Informática,Notebook,6133.32,2,0.24,9322.65,Rio de Janeiro,Cartão de Crédito,Entregue,5
335,2025-04-20,Casa,Cafeteira,6879.75,2,0.29,9769.24,São Paulo,Cartão de Crédito,Entregue,2
336,2025-12-09,Casa,Cafeteira,4899.93,1,0.13,4262.94,Belo Horizonte,Cartão de Crédito,Entregue,4
337,2025-07-14,Escritório,Webcam,7127.89,4,0.07,26515.75,Belo Horizonte,Cartão de Débito,Entregue,4
338,2025-02-25,Smartphones,iPhone,1633.96,1,0.11,1454.22,Recife,PIX,Em Transporte,4
339,2025-04-15,Games,Xbox Series,1870.09,5,0.21,7386.86,São Paulo,Cartão de Débito,Entregue,1
340,2025-10-23,Informática,Teclado,6879.08,3,0.21,16303.42,Belo Horizonte,Cartão de Crédito,Entregue,3
341,2025-04-25,Games,Nintendo Switch,826.8,1,0.29,587.03,Recife,Cartão de Débito,Entregue,5
342,2025-10-15,Escritório,Mesa,2654.15,5,0.02,13005.33,Porto Alegre,Cartão de Débito,Entregue,3
343,2025-09-16,Escritório,Impressora,6534.68,1,0.24,4966.36,Belo Horizonte,Cartão de Crédito,Devolvido,1
344,2025-01-10,Informática,Notebook,2493.03,4,0.18,8177.14,Curitiba,Boleto,Entregue,5
345,2025-08-11,Informática,Mouse,3180.07,3,0.06,8967.8,Porto Alegre,Cartão de Débito,Entregue,5
346,2025-08-05,Casa,Air Fryer,3646.81,4,0.11,12982.64,Curitiba,Boleto,Cancelado,3
347,2025-04-22,Escritório,Cadeira,3721.63,2,0.28,5359.15,Porto Alegre,Cartão de Crédito,Entregue,3
348,2025-06-15,Games,Xbox Series,6840.41,1,0.27,4993.5,São Paulo,Cartão de Débito,Cancelado,5
349,2025-05-29,Games,Controle,2500.12,1,0.23,1925.09,Porto Alegre,Cartão de Crédito,Entregue,3
350,2025-06-22,Smartphones,Poco,2747.08,3,0.14,7087.47,Rio de Janeiro,PIX,Entregue,2
351,2025-05-30,Informática,SSD,869.96,1,0.01,861.26,Porto Alegre,PIX,Entregue,1
352,2025-07-23,Smartphones,Moto G,1135.61,2,0.19,1839.69,São Paulo,PIX,Entregue,1
353,2025-02-21,Escritório,Webcam,2722.59,5,0.09,12387.78,Recife,Boleto,Entregue,3
354,2025-12-11,Escritório,Webcam,5695.4,3,0.05,16231.89,Porto Alegre,PIX,Em Transporte,1
355,2025-01-29,Escritório,Mesa,4497.47,4,0.09,16370.79,Rio de Janeiro,PIX,Entregue,5
356,2025-10-07,Casa,Liquidificador,4428.83,2,0.25,6643.24,Belo Horizonte,Cartão de Crédito,Entregue,5
357,2025-08-11,Games,Controle,862.01,5,0.28,3103.24,Salvador,Cartão de Débito,Entregue,4
358,2025-11-08,Games,Headset,6249.55,4,0.13,21748.43,Salvador,Boleto,Entregue,1
359,2025-08-10,Smartphones,Poco,6699.19,3,0.28,14470.25,Belo Horizonte,PIX,Entregue,4
360,2025-07-18,Escritório,Mesa,3207.41,4,0.08,11803.27,Salvador,Cartão de Crédito,Entregue,3
361,2025-04-21,Escritório,Notebook Stand,5138.36,2,0.28,7399.24,Curitiba,Cartão de Crédito,Entregue,5
362,2025-12-11,Informática,Monitor,6105.51,5,0.02,29917.0,Salvador,PIX,Entregue,2
363,2025-07-22,Escritório,Webcam,2607.52,3,0.29,5554.02,Rio de Janeiro,Boleto,Entregue,2
364,2025-07-29,Informática,Mouse,3630.99,4,0.16,12200.13,Recife,Boleto,Em Transporte,2
365,2025-08-03,Escritório,Impressora,129.24,3,0.11,345.07,Belo Horizonte,Cartão de Débito,Entregue,3
366,2025-01-17,Informática,Monitor,5592.21,2,0.16,9394.91,Fortaleza,Cartão de Débito,Em Transporte,1
367,2025-12-31,Smartphones,Redmi,7759.92,3,0.13,20253.39,Belo Horizonte,Boleto,Entregue,3
368,2025-05-01,Escritório,Webcam,6803.09,3,0.06,19184.71,Porto Alegre,Cartão de Crédito,Entregue,5
369,2025-05-19,Games,Xbox Series,5166.13,2,0.18,8472.45,Curitiba,PIX,Em Transporte,3
370,2025-05-01,Games,Xbox Series,3175.82,2,0.03,6161.09,Recife,PIX,Em Transporte,5
371,2025-07-12,Games,PS5,7410.99,1,0.03,7188.66,Recife,Cartão de Crédito,Entregue,1
372,2025-04-27,Informática,Teclado,6532.83,1,0.04,6271.52,Porto Alegre,Cartão de Débito,Entregue,4
373,2025-02-13,Games,Controle,5400.62,2,0.08,9937.14,Rio de Janeiro,PIX,Entregue,4
374,2025-08-02,Games,Nintendo Switch,4322.45,1,0.23,3328.29,Belo Horizonte,Boleto,Entregue,5
375,2025-12-04,Informática,Mouse,4740.3,2,0.28,6826.03,Rio de Janeiro,PIX,Entregue,4
376,2025-04-21,Games,Nintendo Switch,1933.08,5,0.29,6862.43,Recife,Cartão de Débito,Entregue,1
377,2025-05-01,Casa,Liquidificador,2812.85,2,0.22,4388.05,Curitiba,Cartão de Crédito,Entregue,3
378,2025-09-02,Escritório,Cadeira,5466.73,1,0.02,5357.4,Curitiba,Cartão de Débito,Entregue,4
379,2025-02-26,Escritório,Cadeira,6490.16,4,0.02,25441.43,São Paulo,PIX,Entregue,3
380,2025-03-22,Games,Headset,6216.17,1,0.01,6154.01,Rio de Janeiro,PIX,Entregue,3
381,2025-08-02,Casa,Air Fryer,5929.54,5,0.02,29054.75,Recife,Boleto,Entregue,2
382,2025-05-15,Informática,Mouse,6230.98,3,0.16,15702.07,Fortaleza,Cartão de Crédito,Em Transporte,1
383,2025-06-06,Informática,Teclado,7339.86,2,0.19,11890.57,Porto Alegre,PIX,Entregue,5
384,2025-10-14,Smartphones,Moto G,1292.5,2,0.03,2507.45,Salvador,PIX,Entregue,1
385,2025-09-14,Casa,Ventilador,3220.15,3,0.05,9177.43,Salvador,Cartão de Crédito,Entregue,4
386,2025-02-05,Informática,Mouse,7619.91,1,0.23,5867.33,São Paulo,Cartão de Débito,Entregue,3
387,2025-07-10,Smartphones,Redmi,4649.56,2,0.1,8369.21,Recife,Cartão de Crédito,Entregue,2
388,2025-06-20,Smartphones,Redmi,6031.04,1,0.11,5367.63,Salvador,Boleto,Entregue,1
389,2025-07-01,Casa,Cafeteira,6847.0,4,0.07,25470.84,Belo Horizonte,Boleto,Entregue,2
390,2025-06-05,Escritório,Mesa,7571.09,3,0.27,16580.69,Rio de Janeiro,Cartão de Crédito,Em Transporte,4
391,2025-07-21,Games,Controle,2309.66,3,0.26,5127.45,Rio de Janeiro,PIX,Entregue,3
392,2025-05-20,Games,Headset,6561.67,5,0.18,26902.85,Porto Alegre,PIX,Entregue,4
393,2025-07-13,Smartphones,Galaxy,6244.69,3,0.25,14050.55,São Paulo,Cartão de Débito,Entregue,4
394,2025-09-15,Informática,Teclado,621.5,2,0.19,1006.83,Belo Horizonte,PIX,Entregue,4
395,2025-06-24,Games,Xbox Series,5689.99,3,0.09,15533.67,Recife,Cartão de Débito,Entregue,4
396,2025-09-08,Games,Controle,7727.11,2,0.2,12363.38,Porto Alegre,PIX,Entregue,3
397,2025-06-03,Informática,SSD,405.29,4,0.27,1183.45,Recife,Cartão de Débito,Em Transporte,2
398,2025-01-03,Casa,Micro-ondas,5021.19,4,0.26,14862.72,Belo Horizonte,Cartão de Crédito,Entregue,4
399,2025-07-17,Smartphones,Redmi,6345.23,4,0.06,23858.06,Porto Alegre,Cartão de Débito,Em Transporte,2
400,2025-09-09,Games,Nintendo Switch,7673.75,3,0.23,17726.36,Rio de Janeiro,Cartão de Crédito,Cancelado,5
401,2025-07-18,Games,Nintendo Switch,4221.3,2,0.2,6754.08,Curitiba,Boleto,Em Transporte,5
402,2025-09-22,Games,Controle,1680.07,2,0.17,2788.92,Salvador,Boleto,Entregue,5
403,2025-03-29,Informática,Teclado,6652.82,1,0.16,5588.37,Salvador,Cartão de Crédito,Em Transporte,2
404,2025-12-13,Escritório,Mesa,3068.02,4,0.12,10799.43,São Paulo,Cartão de Débito,Entregue,4
405,2025-09-23,Casa,Air Fryer,6335.78,5,0.15,26927.06,Recife,Cartão de Débito,Em Transporte,3
406,2025-04-08,Informática,Teclado,5134.04,5,0.01,25413.5,Salvador,Boleto,Entregue,2
407,2025-01-06,Informática,Mouse,841.51,1,0.09,765.77,Porto Alegre,Boleto,Entregue,4
408,2025-10-24,Informática,Notebook,7460.63,2,0.19,12086.22,Rio de Janeiro,PIX,Em Transporte,3
409,2025-03-21,Smartphones,Poco,4913.88,3,0.14,12677.81,São Paulo,Cartão de Débito,Em Transporte,4
410,2025-08-13,Casa,Liquidificador,1265.77,2,0.03,2455.59,Fortaleza,Boleto,Entregue,3
411,2025-11-27,Casa,Micro-ondas,3783.08,3,0.29,8057.96,Curitiba,Cartão de Débito,Entregue,2
412,2025-12-01,Escritório,Impressora,2007.11,4,0.05,7627.02,Belo Horizonte,Boleto,Em Transporte,3
413,2025-06-16,Escritório,Notebook Stand,1739.71,5,0.04,8350.61,Recife,PIX,Entregue,2
414,2025-05-20,Escritório,Mesa,7479.9,1,0.01,7405.1,Rio de Janeiro,PIX,Entregue,1
415,2025-11-10,Escritório,Impressora,7262.72,3,0.14,18737.82,Porto Alegre,Boleto,Em Transporte,1
416,2025-10-17,Casa,Cafeteira,1581.65,5,0.17,6563.85,Salvador,Boleto,Entregue,5
417,2025-12-26,Casa,Cafeteira,7225.24,3,0.29,15389.76,Rio de Janeiro,PIX,Entregue,3
418,2025-08-17,Escritório,Impressora,6479.22,4,0.28,18660.15,Salvador,Cartão de Crédito,Em Transporte,1
419,2025-12-13,Games,Xbox Series,5669.54,3,0.09,15477.84,São Paulo,Boleto,Entregue,1
420,2025-03-21,Casa,Air Fryer,4386.34,3,0.14,11316.76,Fortaleza,Boleto,Devolvido,1
421,2025-03-10,Casa,Ventilador,5555.27,2,0.09,10110.59,Rio de Janeiro,Boleto,Entregue,5
422,2025-01-30,Casa,Cafeteira,5987.2,1,0.27,4370.66,Belo Horizonte,Boleto,Entregue,4
423,2025-07-12,Informática,SSD,2826.94,4,0.25,8480.82,Belo Horizonte,Boleto,Entregue,3
424,2025-03-05,Games,Headset,3843.13,2,0.19,6225.87,Rio de Janeiro,PIX,Cancelado,2
425,2025-04-29,Smartphones,Galaxy,6955.15,3,0.11,18570.25,São Paulo,PIX,Entregue,1
426,2025-11-26,Games,Headset,7820.24,2,0.08,14389.24,Recife,Boleto,Em Transporte,1
427,2025-02-28,Games,PS5,2497.8,5,0.11,11115.21,Rio de Janeiro,Cartão de Crédito,Entregue,4
428,2025-03-15,Escritório,Webcam,7640.34,5,0.21,30179.34,Rio de Janeiro,PIX,Entregue,5
429,2025-05-24,Escritório,Cadeira,870.11,2,0.02,1705.42,São Paulo,Cartão de Débito,Entregue,5
430,2025-08-24,Informática,SSD,4795.04,3,0.08,13234.31,Fortaleza,PIX,Entregue,3
431,2025-08-05,Escritório,Webcam,147.14,2,0.02,288.39,Rio de Janeiro,Cartão de Crédito,Entregue,1
432,2025-05-21,Games,Controle,4668.47,1,0.24,3548.04,Salvador,Cartão de Débito,Entregue,3
433,2025-11-15,Casa,Cafeteira,2646.61,2,0.23,4075.78,Rio de Janeiro,Boleto,Cancelado,5
434,2025-04-29,Smartphones,Redmi,1291.48,1,0.27,942.78,Belo Horizonte,Cartão de Débito,Em Transporte,1
435,2025-04-17,Escritório,Webcam,6850.1,2,0.14,11782.17,Recife,Cartão de Débito,Entregue,2
436,2025-04-25,Casa,Ventilador,1732.35,4,0.23,5335.64,São Paulo,Boleto,Em Transporte,5
437,2025-10-15,Smartphones,Poco,4774.21,3,0.18,11744.56,Rio de Janeiro,Boleto,Entregue,2
438,2025-02-09,Smartphones,Poco,2273.32,3,0.29,4842.17,Fortaleza,Cartão de Débito,Entregue,2
439,2025-12-25,Casa,Micro-ondas,907.5,2,0.12,1597.2,Recife,Cartão de Crédito,Cancelado,2
440,2025-02-15,Games,Controle,4829.44,5,0.01,23905.73,Porto Alegre,Boleto,Entregue,1
441,2025-03-16,Smartphones,iPhone,1678.9,4,0.02,6581.29,Recife,PIX,Entregue,3
442,2025-03-03,Casa,Air Fryer,629.5,4,0.17,2089.94,Curitiba,Boleto,Entregue,4
443,2025-06-13,Casa,Micro-ondas,3947.19,5,0.15,16775.56,Fortaleza,Cartão de Crédito,Entregue,3
444,2025-08-09,Escritório,Mesa,1768.89,4,0.21,5589.69,São Paulo,Cartão de Débito,Em Transporte,5
445,2025-02-05,Smartphones,Poco,7869.89,4,0.14,27072.42,Porto Alegre,PIX,Entregue,2
446,2025-12-11,Informática,Teclado,3694.24,2,0.12,6501.86,Belo Horizonte,Cartão de Crédito,Entregue,5
447,2025-03-14,Informática,Teclado,1440.37,4,0.17,4782.03,São Paulo,Boleto,Entregue,1
448,2025-12-17,Games,Headset,924.27,1,0.18,757.9,Fortaleza,Cartão de Débito,Entregue,1
449,2025-09-02,Informática,Monitor,6839.67,4,0.21,21613.36,Fortaleza,PIX,Entregue,3
450,2025-09-10,Informática,Notebook,2773.2,2,0.18,4548.05,Fortaleza,Cartão de Débito,Em Transporte,3
451,2025-01-21,Informática,Teclado,3128.29,1,0.09,2846.74,Fortaleza,Boleto,Entregue,4
452,2025-01-29,Games,Controle,4983.68,4,0.21,15748.43,Porto Alegre,Cartão de Débito,Entregue,3
453,2025-11-08,Informática,Teclado,4083.86,1,0.15,3471.28,Belo Horizonte,Cartão de Crédito,Em Transporte,3
454,2025-08-20,Smartphones,iPhone,6197.05,3,0.26,13757.45,Fortaleza,Boleto,Cancelado,5
455,2025-04-04,Escritório,Mesa,607.38,2,0.27,886.77,Salvador,Cartão de Crédito,Entregue,5
456,2025-01-11,Informática,SSD,6399.09,1,0.17,5311.24,Curitiba,PIX,Entregue,5
457,2025-11-19,Escritório,Cadeira,1011.24,2,0.08,1860.68,São Paulo,Boleto,Entregue,1
458,2025-12-24,Games,Nintendo Switch,6621.53,2,0.21,10462.02,Fortaleza,Cartão de Crédito,Cancelado,1
459,2025-02-28,Escritório,Impressora,6597.77,4,0.2,21112.86,Fortaleza,Boleto,Em Transporte,3
460,2025-11-22,Casa,Ventilador,90.69,1,0.19,73.46,Fortaleza,Cartão de Débito,Entregue,2
461,2025-12-01,Games,Controle,5497.36,2,0.27,8026.15,Recife,PIX,Entregue,2
462,2025-01-05,Casa,Micro-ondas,794.33,2,0.24,1207.38,Salvador,Cartão de Crédito,Entregue,2
463,2025-01-26,Smartphones,Redmi,1506.75,1,0.27,1099.93,Curitiba,Boleto,Em Transporte,2
464,2025-10-13,Smartphones,Galaxy,325.93,5,0.01,1613.35,São Paulo,Cartão de Débito,Entregue,5
465,2025-02-14,Escritório,Mesa,275.65,2,0.23,424.5,Porto Alegre,Boleto,Entregue,4
466,2025-05-09,Escritório,Cadeira,6333.53,5,0.11,28184.21,Curitiba,Cartão de Crédito,Entregue,5
467,2025-06-02,Games,Headset,5733.94,4,0.07,21330.26,Curitiba,Cartão de Débito,Entregue,5
468,2025-07-24,Escritório,Notebook Stand,4073.7,5,0.16,17109.54,Fortaleza,Cartão de Débito,Entregue,2
469,2025-09-01,Escritório,Cadeira,4919.13,1,0.19,3984.5,Recife,Boleto,Devolvido,3
470,2025-01-05,Games,Headset,6479.28,4,0.25,19437.84,São Paulo,PIX,Entregue,4
471,2025-01-25,Smartphones,Moto G,7462.95,1,0.24,5671.84,Recife,PIX,Entregue,5
472,2025-03-26,Smartphones,Redmi,2093.3,1,0.3,1465.31,São Paulo,Cartão de Crédito,Em Transporte,3
473,2025-05-06,Games,Headset,995.4,5,0.15,4230.45,Porto Alegre,Cartão de Débito,Entregue,3
474,2025-02-20,Smartphones,Moto G,5896.24,4,0.25,17688.72,Recife,Cartão de Crédito,Entregue,3
475,2025-08-31,Casa,Ventilador,4373.55,5,0.22,17056.85,Rio de Janeiro,Cartão de Crédito,Entregue,3
476,2025-05-16,Smartphones,Moto G,1934.86,5,0.03,9384.07,Porto Alegre,PIX,Entregue,3
477,2025-04-17,Informática,Teclado,699.42,3,0.15,1783.52,Salvador,PIX,Cancelado,4
478,2025-05-15,Escritório,Mesa,4859.81,4,0.27,14190.65,Recife,Cartão de Débito,Cancelado,1
479,2025-08-16,Informática,SSD,937.35,5,0.08,4311.81,Porto Alegre,Boleto,Entregue,1
480,2025-07-16,Smartphones,Redmi,7244.22,2,0.14,12460.06,Belo Horizonte,Boleto,Entregue,3
481,2025-02-12,Casa,Liquidificador,6667.53,1,0.03,6467.5,Fortaleza,Cartão de Débito,Entregue,2
482,2025-02-25,Escritório,Mesa,1642.33,3,0.15,4187.94,Rio de Janeiro,Cartão de Crédito,Entregue,2
483,2025-12-02,Games,Controle,6444.74,5,0.19,26101.2,Fortaleza,Boleto,Entregue,5
484,2025-01-12,Escritório,Cadeira,1807.15,4,0.17,5999.74,Fortaleza,PIX,Entregue,3
485,2025-11-16,Smartphones,Moto G,5478.58,3,0.1,14792.17,Rio de Janeiro,Cartão de Crédito,Entregue,2
486,2025-03-14,Smartphones,iPhone,1358.77,2,0.19,2201.21,Salvador,PIX,Entregue,4
487,2025-05-13,Escritório,Webcam,6322.57,2,0.02,12392.24,Belo Horizonte,PIX,Entregue,1
488,2025-11-19,Smartphones,iPhone,1182.84,2,0.13,2058.14,Fortaleza,Cartão de Débito,Entregue,1
489,2025-07-17,Smartphones,Poco,6084.64,2,0.27,8883.57,Rio de Janeiro,PIX,Entregue,4
490,2025-06-19,Smartphones,Moto G,7114.99,2,0.22,11099.38,Recife,Boleto,Entregue,1
491,2025-03-22,Casa,Air Fryer,467.91,5,0.23,1801.45,Porto Alegre,PIX,Cancelado,1
492,2025-07-21,Informática,Monitor,5298.86,3,0.02,15578.65,Fortaleza,Boleto,Entregue,3
